id,name,brand,RAM,ROM,processor,screen_size,price,reviews,links,source
952,"Brand New Lenovo Ideapad 1 Laptops Celeron 4GB RAM  256GB SSD 14 inches, notebook, HD Screen Display Windows 10 Gray",Lenovo,4GB,256GB SSD,Unknown,14.0,43589,0,https://www.kilimall.co.ke/listing/1000088836-brand-new-lenovo-ideapad-1-laptops-celeron-4gb-ram-256gb-ssd-14-inches-notebook-hd-screen-display-windows-10-gray?skuId=10000188589&source=search-enterSearch-laptop,Kilimall
953,Refurbished Dell Latitude E7450 Intel Core i5 4th Generation 4GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,Dell,4GB,500GB HDD,Intel Core i5,14.0,16299,0,https://www.kilimall.co.ke/listing/1000413754-refurbished-dell-latitude-e7450-intel-core-i5-4th-generation-4gb-ram-500-gb-hdd-storage-14-inches-hd-display-refurbished-laptops-notebook-computers?skuId=10001564340&source=search-enterSearch-laptop,Kilimall
954,Refurbished Hp Elitebook 840 G3 Intel Core i5 8GB RAM 256GB SSD 14 HD Screen Refurbished Laptops - Refurbished Hp Laptop Notebook Computer Windows 10 Pro,HP,8GB,256GB SSD,Intel Core i5,,21799,0,https://www.kilimall.co.ke/listing/1000103020-refurbished-hp-elitebook-840-g3-intel-core-i5-8gb-ram-256gb-ssd-14-hd-screen-refurbished-laptops-refurbished-hp-laptop-notebook-computer-windows-10-pro?skuId=10000229276&source=search-enterSearch-laptop,Kilimall
955,Refurbished Dell Latitude E7440 Intel Core i5 5th Generation 4GB RAM 500 GB HDD Storage 14 Inches HD Display Refurbished Laptops Notebook Computers,Dell,4GB,500GB HDD,Intel Core i5,14.0,15399,0,https://www.kilimall.co.ke/listing/1000420293-refurbished-dell-latitude-e7440-intel-core-i5-5th-generation-4gb-ram-500-gb-hdd-storage-14-inches-hd-display-refurbished-laptops-notebook-computers?skuId=10001590100&source=search-enterSearch-laptop,Kilimall
956,FREE MOUSE Refurbished Dell Latitude E6430s Laptop  Intel Core i5 3th Gen  4G RAM  500GB HDD  14 INCH  Windows 10 Laptops Notebook,Dell,Unknown,500GB HDD,Intel Core i5,14.0,13300,16,https://www.kilimall.co.ke/listing/2794632-tech-week-free-mouse-refurbished-dell-latitude-e6430s-laptop-intel-core-i5-3th-gen-4g-ram-500gb-hdd-14-inch-windows-10-laptops-notebook?skuId=19824401&source=search-enterSearch-laptop,Kilimall
957,Lenovo ThinkPad x131e Laptop intel CELERON 4GB RAM  320GB HDD  Windows 10  Computer  Notebook Black 11.6 inches,Lenovo,4GB,320GB HDD,Unknown,11.6,13999,1,https://www.kilimall.co.ke/listing/2719852-lenovo-thinkpad-x131e-laptop-intel-celeron-4gb-ram-320gb-hdd-windows-10-computer-notebook-black-116-inches?skuId=19022670&source=search-enterSearch-laptop,Kilimall
958,"HP Stream 11 Pro 11.6 Intel Celeron 4GB RAM 64GB SSD,USB,HDMI,,Windows 10 pro Ultra Slim Laptop",HP,4GB,Unknown,Unknown,,11999,0,https://www.kilimall.co.ke/listing/2891786-hp-stream-11-pro-116-intel-celeron-4gb-ram-64gb-ssdusbhdmiwindows-10-pro-ultra-slim-laptop?skuId=19519866&source=search-enterSearch-laptop,Kilimall
959,"HP Stream 11 Pro 11.6 Intel Celeron 4GB RAM 64GB SSD, USB, HDMI, Windows 10 pro, Ultra Slim Laptop",HP,4GB,Unknown,Unknown,,10499,0,https://www.kilimall.co.ke/listing/2891789-hp-stream-11-pro-116-intel-celeron-4gb-ram-64gb-ssd-usb-hdmi-windows-10-pro-ultra-slim-laptop?skuId=19519874&source=search-enterSearch-laptop,Kilimall
960,LENOVO YOGA 11E X360 CELERON 4GB RAM 128SSD LAPTOP TOUCHSCREEN WINDOWS 10.,Lenovo,4GB,Unknown,Unknown,,13500,0,https://www.kilimall.co.ke/listing/2948707-lenovo-yoga-11e-x360-celeron-4gb-ram-128ssd-laptop-touchscreen-windows-10?skuId=19675578&source=search-enterSearch-laptop,Kilimall
961,HP Refurbished Probook 650 G2 15.6 inch Intel Core I5 - 500GB HDD - 4GB RAM Fast Laptop,HP,4GB,500GB HDD,Intel Core i5,15.6,26999,0,https://www.kilimall.co.ke/listing/2657274-hp-refurbished-probook-650-g2-156-inch-intel-core-i5-500gb-hdd-4gb-ram-fast-laptop?skuId=18782180&source=search-enterSearch-laptop,Kilimall
962,"REFURBISHED LENOVO YOGA THINKPAD 11E LAPTOP TOUCHSCREEN 4GB RAM 128GB SSD X360 ,CELERON ,LAPTOP WINDOWS 10",Lenovo,4GB,128GB SSD,Unknown,,13200,4,https://www.kilimall.co.ke/listing/2864806-special-offer-refurbished-lenovo-yoga-thinkpad-11e-laptop-touchscreen-4gb-ram-128gb-ssd-x360-celeron-laptop-windows-10?skuId=19446803&source=search-enterSearch-laptop,Kilimall
963,Free Mouse Refurbished Laptop HP Elitebook 840 G3 7th intel Core i5 8GB RAM 256GB SSD 14 FHD Screen Display non-Touch Screen Refurbished Laptop Computer Notebook Silver 14 inch,HP,8GB,256GB SSD,Intel Core i5,14.0,20749,3,https://www.kilimall.co.ke/listing/2500189-free-mouse-refurbished-laptop-hp-elitebook-840-g3-7th-intel-core-i5-8gb-ram-256gb-ssd-14-fhd-screen-display-nontouch-screen-refurbished-laptop-computer-notebook-silver-14-inch?skuId=18210110&source=search-enterSearch-laptop,Kilimall
964,Hp EliteBook 820 G2  Core i5  8GB RAM  500GB HDD  Refurbished Laptop Computer  Notebook,HP,8GB,500GB HDD,Intel Core i5,,21999,0,https://www.kilimall.co.ke/listing/2411781-hp-elitebook-820-g2-core-i5-8gb-ram-500gb-hdd-refurbished-laptop-computer-notebook?skuId=17774092&source=search-enterSearch-laptop,Kilimall
965,"REFURBISHED Dell Latitude 7300 Business Laptop 13-inch 8th gen Intel Core i5, 8GB RAM, 256GB Storage, and UHD Graphics 620",Dell,8GB,256GB STORAGE,Intel Core i5,,23749,0,https://www.kilimall.co.ke/listing/1000375420-refurbished-dell-latitude-7300-business-laptop-13inch-8th-gen-intel-core-i5-8gb-ram-256gb-storage-and-uhd-graphics-620?skuId=10001392721&source=search-enterSearch-laptop,Kilimall
966,"TOUCHSCREEN HP PROBOOK X360 11E 7TH GENERATION I,NTEL CORE I5 ,8GB Ram 256GB SSD 11.6 inch 6 Months Warranty Laptop Computer Notebook Laptop",HP,8GB,256GB SSD,Intel Core i5,11.6,18999,4,https://www.kilimall.co.ke/listing/2855840-special-offer-touchscreen-hp-probook-x360-11e-7th-generation-intel-core-i5-8gb-ram-256gb-ssd-116-inch-6-months-warranty-laptop-computer-notebook-laptop?skuId=19422628&source=search-enterSearch-laptop,Kilimall
967,Refurbished Lenovo Thinkpad X230 Intel Core i5 4GB RAM 500GB HDD 12.5 INCH INSTALLED WINDOWS 10 PRO Refurbished Laptops Computer,Lenovo,4GB,500GB HDD,Intel Core i5,12.5,16499,1,https://www.kilimall.co.ke/listing/3043762-limited-offer-refurbished-lenovo-thinkpad-x230-intel-core-i5-4gb-ram-500gb-hdd-125-inch-installed-windows-10-pro-refurbished-laptops-computer?skuId=19929308&source=search-enterSearch-laptop,Kilimall
968,Refurbished Hp Elitebook 820 G3 Notebook Intel Core i5 6th Gen 8GB Ram 256gb ssd 12.5 Laptops with Windows 10 Office 2019 Silver,HP,8GB,256GB SSD,Intel Core i5,,19699,0,https://www.kilimall.co.ke/listing/1000262954-refurbished-hp-elitebook-820-g3-notebook-intel-core-i5-6th-gen-8gb-ram-256gb-ssd-125-laptops-with-windows-10-office-2019-silver?skuId=10000849038&source=search-enterSearch-laptop,Kilimall
969,BRAND NEW HP ENVY 14 LAPTOP X360 CORE i7 16GB RAM 1TB SSD 14 INCH TOUCHSCREEN,HP,16GB,1TB SSD,Intel Core i7,14.0,150000,0,https://www.kilimall.co.ke/listing/2844118-brand-new-hp-envy-14-laptop-x360-core-i7-16gb-ram-1tb-ssd-14-inch-touchscreen?skuId=19391408&source=search-enterSearch-laptop,Kilimall
970,"HP Elitebook 8460 Laptop Core i5 4GB RAM  500GB HDD Computer Laptop,windows 10 pro free mouse ,Silver 14 inch",HP,4GB,500GB HDD,Intel Core i5,14.0,14199,11,https://www.kilimall.co.ke/listing/2726078-special-offer-month-hp-elitebook-8460-laptop-core-i5-4gb-ram-500gb-hdd-computer-laptopwindows-10-pro-free-mouse-silver-14-inch?skuId=19039229&source=search-enterSearch-laptop,Kilimall
971,"REFURBISHED HP ELITEBOOK 840 G3 CORE I7 8GB RAM 256GB SSD, 6TH GENERATION ,14 LAPTOP ,INSTALLED WINDOWS 1O PRO",HP,8GB,256GB SSD,Intel Core i7,,25499,1,https://www.kilimall.co.ke/listing/2834165-special-offer-refurbished-hp-elitebook-840-g3-core-i7-8gb-ram-256gb-ssd-6th-generation-14-laptop-installed-windows-1o-pro?skuId=19368648&source=search-enterSearch-laptop,Kilimall
972,"HP Folio elitebook 9480 Core I7 4GB RAM, 500GB Laptop Gray in colour",HP,4GB,500GB,Intel Core i7,,23999,0,https://www.kilimall.co.ke/listing/2719600-special-offer-hp-folio-elitebook-9480-core-i7-4gb-ram-500gb-laptop-gray-in-colour?skuId=19021705&source=search-enterSearch-laptop,Kilimall
973,Free MouseRefurbished Lenovo Thinkpad X260 Laptop i5 8GB 256GB SSD 2.40 Ghz 12.5 Inches FHD Windows 11 Intel HD Graphics Bluetooth Webcam,Lenovo,8GB,256GB SSD,Intel Core i5,12.5,19899,0,https://www.kilimall.co.ke/listing/1000229922-free-mouserefurbished-lenovo-thinkpad-x260-laptop-i5-8gb-256gb-ssd-240-ghz-125-inches-fhd-windows-11-intel-hd-graphics-bluetooth-webcam?skuId=10000639503&source=search-enterSearch-laptop,Kilimall
974,Rerurbished laptop Lenovo Thinkpad Yoga X380 Laptop Core i5 16GB Ram 256GB SSD,Lenovo,16GB,256GB SSD,Intel Core i5,,27500,0,https://www.kilimall.co.ke/listing/1000358225-rerurbished-laptop-lenovo-thinkpad-yoga-x380-laptop-core-i5-16gb-ram-256gb-ssd?skuId=10001280548&source=search-enterSearch-laptop,Kilimall
975,BRAND NEW HP ENVY 15 LAPTOP X360 CORE i7 16GB RAM 1TB SSD 14 INCH TOUCHSCREEN,HP,16GB,1TB SSD,Intel Core i7,14.0,131999,0,https://www.kilimall.co.ke/listing/2963946-brand-new-hp-envy-15-laptop-x360-core-i7-16gb-ram-1tb-ssd-14-inch-touchscreen?skuId=19714294&source=search-enterSearch-laptop,Kilimall
976,LENOVO THINKPAD YOGA 11E TOUCHSCREENX360 LAPTOP INTEL CELERON 4GB RAM 500 HDD,Lenovo,4GB,Unknown,Unknown,,15000,0,https://www.kilimall.co.ke/listing/1000189762-lenovo-thinkpad-yoga-11e-touchscreenx360-laptop-intel-celeron-4gb-ram-500-hdd?skuId=10000501297&source=search-enterSearch-laptop,Kilimall
977,"REFURBISHED HP ELITEBOOK X2 1012 G3 CORE INTEL I5 8GB RAM 256GB SSD, 7TH GENERATION,WITH STYLUS PEN ,TOUCHSCREEN, 12.5 NOTEBOOK LAPTOP",HP,8GB,256GB SSD,Intel Core i5,,39999,0,https://www.kilimall.co.ke/listing/2874626-hot-limited-offer-refurbished-hp-elitebook-x2-1012-g3-core-intel-i5-8gb-ram-256gb-ssd-7th-generationwith-stylus-pen-touchscreen-125-notebook-laptop?skuId=19475088&source=search-enterSearch-laptop,Kilimall
978,Refurbished HP EliteBook 830 G5 Core I5 8GB 256GB SSD 13.3 8th Gen 1.6GHz Quad Core Ultra Slim Laptop,HP,8GB,256GB SSD,Intel Core i5,,34000,1,https://www.kilimall.co.ke/listing/3014704-refurbished-hp-elitebook-830-g5-core-i5-8gb-256gb-ssd-133-8th-gen-16ghz-quad-core-ultra-slim-laptop?skuId=19851811&source=search-enterSearch-laptop,Kilimall
979,TOUCHSCREEN Hp Elitebook 830 G5 8th Gen - Intel Core i5 - 8GB RAM 256GB SSD ROM - 13.3 Refurbished Laptop - Windows 10 Notebook Silver,HP,8GB,256GB SSD,Intel Core i5,,29999,1,https://www.kilimall.co.ke/listing/2934751-anniversary-offer-touchscreen-hp-elitebook-830-g5-8th-gen-intel-core-i5-8gb-ram-256gb-ssd-rom-133-refurbished-laptop-windows-10-notebook-silver?skuId=19638260&source=search-enterSearch-laptop,Kilimall
980,"Dell Latitude E7470 14-inch Touchscreen Laptop, Intel Core i7 6600U 2.6Ghz, 8GB DDR4, 256GB NVMe PCIe SSD, QHD 1440p, HDMI, Webcam, Windows 10 Pro x64",Dell,8GB,256GB,Intel Core i7,,31600,0,https://www.kilimall.co.ke/listing/2735376-special-offer-dell-latitude-e7470-14inch-touchscreen-laptop-intel-core-i7-6600u-26ghz-8gb-ddr4-256gb-nvme-pcie-ssd-qhd-1440p-hdmi-webcam-windows-10-pro-x64?skuId=19070644&source=search-enterSearch-laptop,Kilimall
981,Hp ProBook 11 x360  Intel Celeron  4GB RAM  128GB SSD  Windows 10  Refurbished Laptop Computer  Notebook,HP,4GB,128GB SSD,Unknown,,15999,0,https://www.kilimall.co.ke/listing/2360039-hp-probook-11-x360-intel-celeron-4gb-ram-128gb-ssd-windows-10-refurbished-laptop-computer-notebook?skuId=17542793&source=search-enterSearch-laptop,Kilimall
982,"Refurbished Hp elitebook 820 g2 Laptop 5th Gen CORE I5 8GB RAM 500GB HDD, 12.5  INCH , INSTALLED WINDOWS 10 PRO6 MONTH WARRANTY",HP,8GB,500GB HDD,Intel Core i5,12.5,17499,0,https://www.kilimall.co.ke/listing/2721252-anniversary-offer-refurbished-hp-elitebook-820-g2-laptop-5th-gen-core-i5-8gb-ram-500gb-hdd-125-inch-installed-windows-10-pro6-month-warranty?skuId=19026148&source=search-enterSearch-laptop,Kilimall
983,HP PROBOOK 640 G1 CORE I5 4GB RAM  500GB HDD  4TH GENERATION LAPTOP WINDOWS 10 PRO FREE MOUSE,HP,4GB,500GB HDD,Intel Core i5,,17500,0,https://www.kilimall.co.ke/listing/3041510-special-offer-hp-probook-640-g1-core-i5-4gb-ram-500gb-hdd-4th-generation-laptop-windows-10-pro-free-mouse?skuId=19922079&source=search-enterSearch-laptop,Kilimall
984,"HP PROBOOK 11 G2 7TH GEN CORE I5 8GB RAM 256GB SSD, 11.6 INCH SLIM LAPTOP NOTEBOOK",HP,8GB,256GB SSD,Intel Core i5,11.6,22499,1,https://www.kilimall.co.ke/listing/2846470-special-offer-hp-probook-11-g2-7th-gen-core-i5-8gb-ram-256gb-ssd-116-inch-slim-laptop-notebook?skuId=19397993&source=search-enterSearch-laptop,Kilimall
985,Refurbished HP EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 2.1GHz 14 Inch Windows 10 Refurbished Laptops Computer Notebook Refurbished Hp laptops,HP,8GB,500GB HDD,Intel Core i5,14.0,18999,0,https://www.kilimall.co.ke/listing/2971161-refurbished-hp-elitebook-840-g1-core-i5-8gb-ram-500gb-hdd-21ghz-14-inch-windows-10-refurbished-laptops-computer-notebook-refurbished-hp-laptops?skuId=19733571&source=search-enterSearch-laptop,Kilimall
986,i58GB256GBFree MouseRefurbished Hp Probook 430 G3 Laptop i5 6th 8GB RAM 256GB SSD ROM 13.3 Windows 11 Notebook Bluetooth Webcam refurbished hp laptops,HP,8GB,256GB SSD,Intel Core i5,,22599,0,https://www.kilimall.co.ke/listing/1000265475-i58gb256gbfree-mouserefurbished-hp-probook-430-g3-laptop-i5-6th-8gb-ram-256gb-ssd-rom-133-windows-11-notebook-bluetooth-webcam-refurbished-hp-laptops?skuId=10000857159&source=search-enterSearch-laptop,Kilimall
987,Lenovo ThinkPad 11e Yoga 2-in-1 Laptop NON TOUCH x360 Laptop  Intel Celeron  4GB RAM  128GB SSD  11.6 Inch 6 Months Warranty,Lenovo,4GB,128GB SSD,Unknown,11.6,13900,4,https://www.kilimall.co.ke/listing/2855838-limited-hot-best-offers-lenovo-thinkpad-11e-yoga-2in1-laptop-non-touch-x360-laptop-intel-celeron-4gb-ram-128gb-ssd-116-inch-6-months-warranty?skuId=19422626&source=search-enterSearch-laptop,Kilimall
988,Refurbished Dell Latitude 7280 Laptop  Intel Core i5 7th Gen  8G RAM  256GB SSD  12.5 Touchscreen  Windows 10 Laptops Notebook Computers,Dell,Unknown,256GB SSD,Intel Core i5,,25999,0,https://www.kilimall.co.ke/listing/2783553-anniversary-offer-refurbished-dell-latitude-7280-laptop-intel-core-i5-7th-gen-8g-ram-256gb-ssd-125-touchscreen-windows-10-laptops-notebook-computers?skuId=19231351&source=search-enterSearch-laptop,Kilimall
989,i58GB256GB SSDFree MouseRefurbished HP Probook 640 G1 Laptop Intel Core i5 8GB RAM 256GB SSD ROM 14 Windows 11 6 months warranty Notebook Bluetooth Webcam Laptops,HP,8GB,256GB SSD,Intel Core i5,,21999,0,https://www.kilimall.co.ke/listing/1000263057-i58gb256gb-ssdfree-mouserefurbished-hp-probook-640-g1-laptop-intel-core-i5-8gb-ram-256gb-ssd-rom-14-windows-11-6-months-warranty-notebook-bluetooth-webcam-laptops?skuId=10000849750&source=search-enterSearch-laptop,Kilimall
990,DELL Latitude E7240 Intel Core i7-4600U Laptop 31.8 cm 12.5 HD 8 GB DDR3-SDRAM 256 GB SSD Windows 10 Professional,Dell,8GB,256GB SSD,Intel Core i7,,22999,0,https://www.kilimall.co.ke/listing/1000255311-dell-latitude-e7240-intel-core-i74600u-laptop-318-cm-125-hd-8-gb-ddr3sdram-256-gb-ssd-windows-10-professional?skuId=10000788117&source=search-enterSearch-laptop,Kilimall
991,Lenovo ThinkPad 11e Yoga X360 Laptop Touchscreen  Celeron  8GB RAM 128GB SSD  Refurbished Laptop Computer  Notebook Black 11.6 Inches,Lenovo,8GB,128GB SSD,Unknown,11.6,27899,0,https://www.kilimall.co.ke/listing/2917743-lenovo-thinkpad-11e-yoga-x360-laptop-touchscreen-celeron-8gb-ram-128gb-ssd-refurbished-laptop-computer-notebook-black-116-inches?skuId=19601558&source=search-enterSearch-laptop,Kilimall
992,Refurbished HP 348 G3 Notebook Laptop - Intel Core i5 6th - 4GB RAM 128GB SSD ROM - 14 Windows 10 Bluetooth Webcam Intel HD Graphics Backlit Keyboard Notebook,HP,4GB,128GB SSD,Intel Core i5,,18799,1,https://www.kilimall.co.ke/listing/3009818-refurbished-hp-348-g3-notebook-laptop-intel-core-i5-6th-4gb-ram-128gb-ssd-rom-14-windows-10-bluetooth-webcam-intel-hd-graphics-backlit-keyboard-notebook?skuId=19841567&source=search-enterSearch-laptop,Kilimall
993,"REFURBISHED HP PROBOOK 650 G1 CORE I5 8GB RAM 500GB HDD 5TH GENERATION , 15.6 INCH LAPTOP, INSTALLED WINDOWS 10 PRO",HP,8GB,500GB HDD,Intel Core i5,15.6,22999,0,https://www.kilimall.co.ke/listing/2934711-special-offer-refurbished-hp-probook-650-g1-core-i5-8gb-ram-500gb-hdd-5th-generation-156-inch-laptop-installed-windows-10-pro?skuId=19638207&source=search-enterSearch-laptop,Kilimall
994,"REFURBISHED HP ELITEBOOK 1040 G1 CORE INTEL I5 8GB RAM 256GB SSD LAPTOP 4TH GEN ,14 INCH INSTALLED WINDOWS 10 PRO",HP,8GB,256GB SSD,Intel Core i5,14.0,25999,0,https://www.kilimall.co.ke/listing/2846404-special-offerrefurbished-hp-elitebook-1040-g1-core-intel-i5-8gb-ram-256gb-ssd-laptop-4th-gen-14-inch-installed-windows-10-pro?skuId=19397789&source=search-enterSearch-laptop,Kilimall
995,DELL LATITUDE E7440 CORE I7  4TH GEN 8GB RAM 500GB HDD  TOUCHSCREEN WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 Black Gray 14 InchesREFURBISHED LAPTOP,Dell,8GB,500GB HDD,Intel Core i7,14.0,25999,0,https://www.kilimall.co.ke/listing/3042605-special-offer-dell-latitude-e7440-core-i7-4th-gen-8gb-ram-500gb-hdd-touchscreen-windows-10-pro-and-microsoft-office-2019-black-gray-14-inchesrefurbished-laptop?skuId=19925892&source=search-enterSearch-laptop,Kilimall
996,"HP ELITEBOOK FOLIO 9470 CORE I5 8GB RAM 500GB HDD,14 INCH ,5TH GEBERATION ,REFURBISHED LAPTOP,SILVER, WINDOWS 11",HP,8GB,500GB HDD,Intel Core i5,14.0,18999,5,https://www.kilimall.co.ke/listing/2920337-special-offer-hp-elitebook-folio-9470-core-i5-8gb-ram-500gb-hdd14-inch-5th-geberation-refurbished-laptopsilver-windows-11?skuId=19607502&source=search-enterSearch-laptop,Kilimall
997,Dell Latitude E7270 6th Gen Intel Core i7 Thin  Light FHD Laptop 8 GB DDR4 RAM256 GB SSD12.5 31.8 cm FHDWindows 11MS OfficeWiFiBluetoothWebcamIntegrated Graphics,Dell,8GB,Unknown,Intel Core i7,,32000,0,https://www.kilimall.co.ke/listing/1000297119-mega-sale-dell-latitude-e7270-6th-gen-intel-core-i7-thin-light-fhd-laptop-8-gb-ddr4-ram256-gb-ssd125-318-cm-fhdwindows-11ms-officewifibluetoothwebcamintegrated-graphics?skuId=10001023644&source=search-enterSearch-laptop,Kilimall
998,DELL LATITUDE 7290 CORE I5 8TH GEN  8GB RAM 256 GB SSD  WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 Black Gray 12.5 Inches REFURBISHED LAPTOP,Dell,8GB,256GB SSD,Intel Core i5,12.5,24499,0,https://www.kilimall.co.ke/listing/3042989-special-offer-dell-latitude-7290-core-i5-8th-gen-8gb-ram-256-gb-ssd-windows-10-pro-and-microsoft-office-2019-black-gray-125-inches-refurbished-laptop?skuId=19926916&source=search-enterSearch-laptop,Kilimall
999,"REFURBISHED TOUCHSCREEN LENOVO YOGA 380 CORE I5 8GB RAM 256GB SSD LAPTOP , X360 8TH GENERATION , WITH STYLUS PEN, INSTALLED WINDOWS 10 PRO",Lenovo,8GB,256GB SSD,Intel Core i5,,25999,0,https://www.kilimall.co.ke/listing/2931642-special-month-offer-refurbished-touchscreen-lenovo-yoga-380-core-i5-8gb-ram-256gb-ssd-laptop-x360-8th-generation-with-stylus-pen-installed-windows-10-pro?skuId=19631323&source=search-enterSearch-laptop,Kilimall
1000,"HP EliteBook 840 G4 14 inches Full HD Laptop, Core i7-7600U 2.8GHz up to 3.9GHz, 8GB RAM, 256GB Solid State Drive, Windows 10 Pro 64Bit, CAM",HP,8GB,256GB,Intel Core i7,14.0,33999,0,https://www.kilimall.co.ke/listing/2734117-special-offer-hp-elitebook-840-g4-14-inches-full-hd-laptop-core-i77600u-28ghz-up-to-39ghz-8gb-ram-256gb-solid-state-drive-windows-10-pro-64bit-cam?skuId=19065368&source=search-enterSearch-laptop,Kilimall
1001,"Refurbished Dell Latitude 7280 Laptop  Intel Core i5  8G RAM  256GB SSD  7TH GEN ,NOTEBOOK ,12.5 Touchscreen  Windows 10",Dell,Unknown,256GB SSD,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/2827880-anniversary-offer-refurbished-dell-latitude-7280-laptop-intel-core-i5-8g-ram-256gb-ssd-7th-gen-notebook-125-touchscreen-windows-10?skuId=19352636&source=search-enterSearch-laptop,Kilimall
1002,Refurbished HP EliteBook 840 g2 Intel core i5 8GB Ram 256GB SSD ROM 14 Refurbished Laptop Hp Laptops Black Notebook,HP,8GB,256GB SSD,Intel Core i5,,19999,0,https://www.kilimall.co.ke/listing/1000404212-limited-offer-refurbished-hp-elitebook-840-g2-intel-core-i5-8gb-ram-256gb-ssd-rom-14-refurbished-laptop-hp-laptops-black-notebook?skuId=10001530176&source=search-enterSearch-laptop,Kilimall
1003,Core i5 8G256G Hp Probook 430 G3 Touch - Intel Core i5 6th Gen - 8GB Ram - 256GB SSD - 13.3 Touchscreen - Refurbished Laptop - Office 2019 Windows 10 Pro,HP,8GB,256GB SSD,Intel Core i5,,38999,2,https://www.kilimall.co.ke/listing/2444835-core-i5-8g256g-hp-probook-430-g3-touch-intel-core-i5-6th-gen-8gb-ram-256gb-ssd-133-touchscreen-refurbished-laptop-office-2019-windows-10-pro?skuId=17948173&source=search-enterSearch-laptop,Kilimall
1004,Core i58GB128GB SSDRefurbished Dell Latitude 7240 Laptop Intel Core i5  8GB RAM  128GB SSD Original Computer  Notebook  12.5 Inch Display Bluetooth Webcam Windows 11  Office 2019,Dell,8GB,128GB SSD,Intel Core i5,12.5,17899,0,https://www.kilimall.co.ke/listing/1000297293-core-i58gb128gb-ssdrefurbished-dell-latitude-7240-laptop-intel-core-i5-8gb-ram-128gb-ssd-original-computer-notebook-125-inch-display-bluetooth-webcam-windows-11-office-2019?skuId=10001024340&source=search-enterSearch-laptop,Kilimall
